"subject_id","new_key","lakename","county","begin_date_day","begin_date_month","begin_date_year","development","do_below_thermo_ppm","lake_area_ha","max_depth_min_m","temp_surface_min_c","LAT_DD","LONG_DD","url_front","url_back"
58687893,"44-283","CEDAR","LAPEER",20,"July",1955,NA,NA,4.047,6.096,29.444,43.12555,-83.20565,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Cedar_SUMM_013.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Cedar_SUMM_014.jpg"
58687894,"44-346","ALGOE","LAPEER",12,"August",1966,NA,NA,4.533,10.667,23.889,42.88301,-83.44142,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Algoe_SUMM_015.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Algoe_SUMM_016.jpg"
58687895,"43-183","WOLF","LAKE",31,"July",1950,NA,NA,169.162,3.962,21.111,44.00249,-85.85287,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lake_Wolf_SUMM_031.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lake_Wolf_SUMM_032.jpg"
58687896,"44-257","BASS","LAPEER",11,"September",1951,NA,NA,6.07,6.096,23.7,43.13332,-83.34648,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Bass8N_10E_S6_SUMM_007.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Bass8N_10E_S6_SUMM_008.jpg"
58687897,"44-79","DAVIDSON","LAPEER",24,"August",1966,NA,NA,22.663,20.421,22.222,42.88499,-83.3762,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Davidson_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Davidson_SUMM_013.jpg"
58687898,"44-248","DAVIE","LAPEER",18,"August",1955,NA,NA,28.329,12.191,23.333,43.07388,-83.37148,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Davie_SUMM_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Davie_SUMM_006.jpg"
58687899,"44-321","DIPPER","LAPEER",22,"June",1957,NA,NA,4.047,12.191,26.111,43.1861,-83.32509,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Dipper_SUMM_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Dipper_SUMM_006.jpg"
58687900,"44-281","DUPEROW","LAPEER",8,"August",1956,NA,NA,2.266,10.667,25,43.12969,-83.23012,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Duperow_SUMM_017.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Duperow_SUMM_018.jpg"
58687901,"44-203","ELK","LAPEER",5,"September",1952,NA,0,48.563,16.763,22.778,43.04193,-83.15843,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Elk7N_11E_S10_SUMM_004.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Elk7N_11E_S10_SUMM_005.jpg"
58687902,"44-318","HEMINGWAY","LAPEER",4,"August",1966,NA,NA,30.352,11.277,24.444,42.95582,-83.41759,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Hemingway9N_9E_S9_SUMM_004.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Hemingway9N_9E_S9_SUMM_005.jpg"
58687903,"44-204","GRASS","LAPEER",19,"July",1948,NA,NA,8.094,NA,NA,43.02943,-83.16287,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Grass_SUMM_003.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Grass_SUMM_004.jpg"
58687904,"43-261","INDIAN","LAPEER",16,"August",1955,NA,NA,9.591,6.4,24.8,44.12415,-86.00565,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Indian_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Indian_SUMM_013.jpg"
58687905,"44-368","HORTON","LAPEER",25,"July",1962,NA,NA,7.285,8.534,25.556,43.14724,-83.34445,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Horton_SUMM_002.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Horton_SUMM_003.jpg"
58687906,"44-201","HALFDOLLARPOND","LAPEER",12,"November",1931,"on property of d. d. douglas.",NA,0.405,3.657,NA,42.97831,-83.27008,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_HalfDollarPond_SUMM_002.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_HalfDollarPond_SUMM_003.jpg"
58687907,"44-258","MARTIN","LAPEER",15,"July",1952,NA,NA,1.619,3.353,28.333,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Martin_SUMM_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Martin_SUMM_006.jpg"
58687908,"44-259","MARGARET","LAPEER",3,"August",1951,NA,NA,2.023,2.438,24.5,43.1261,-83.34509,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Margaret_SUMM_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Margaret_SUMM_006.jpg"
58687909,"44-199","MISCH","LAPEER",12,"November",1931,"on estate. summer home of d. d. douglas is on lake.",NA,20.073,NA,NA,42.97499,-83.26287,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Misch_SUMM_007.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Misch_SUMM_008.jpg"
58687910,"44-251","MCDONALD","LAPEER",13,"August",1958,NA,NA,4.573,5.181,25,43.07082,-83.40343,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_McDonald_SUMM_009.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_McDonald_SUMM_010.jpg"
58687911,"44-159","NEPESSING","LAPEER",NA,"June",1966,NA,NA,167.544,7.62,23.889,43.01749,-83.37176,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Nepessing_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Nepessing_SUMM_001_B.jpg"
58687912,"44-317","MUD","LAPEER",2,"October",1953,NA,NA,4.047,16.763,28.889,43.22277,-83.45565,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Mud9N_9E_S6_SUMM_004.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Mud9N_9E_S6_SUMM_005.jpg"
58687913,"44-159","NEPESSINGLAKE","LAPEER",NA,NA,1966,NA,NA,167.544,7.62,23.889,43.01749,-83.37176,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_NepessingLake_SUMM_028.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_NepessingLake_SUMM_029.jpg"
58687914,"44-313","NORTH","LAPEER",21,"August",1958,NA,NA,21.449,14.02,23.889,43.2328,-83.42889,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_North_SUMM_016.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_North_SUMM_017.jpg"
58687915,"44-25","MINNEWANNALAKE","LAPEER",22,"September",1953,NA,NA,18.009,7.62,16.667,42.9452,-83.35184,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_MinnewannaLake_SUMM_019.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_MinnewannaLake_SUMM_020.jpg"
58687916,"44-316","OTTER","LAPEER",9,"May",1962,NA,NA,27.519,35.965,25.556,43.2186,-83.46037,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Otter_SUMM_009.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Otter_SUMM_010.jpg"
58687917,"44-287","TWINNORTH","LAPEER",29,"August",1956,NA,NA,0.162,5.181,23.333,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_TwinNorth_SUMM_010.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_TwinNorth_SUMM_011.jpg"
58687918,"44-286","TWINSOUTH","LAPEER",29,"August",1956,NA,NA,0.445,4.572,23,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_TwinSouth_SUMM_008.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_TwinSouth_SUMM_009.jpg"
58687919,"44-230","SAWTELL","LAPEER",20,"October",1948,NA,NA,4.047,3.962,NA,43.1386,-83.34176,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Sawtell_SUMM_003.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Sawtell_SUMM_004.jpg"
58687920,"44-280","WATTS","LAPEER",2,"August",1955,NA,NA,1.416,6.705,31.111,43.11944,-83.22688,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Watts_SUMM_015.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Watts_SUMM_016.jpg"
58687921,"47-68","BISHOP","LIVINGSTON",13,"September",1973,NA,NA,48.159,16.458,22.222,42.49971,-83.84759,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Bishop_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Bishop_SUMM_001_B.jpg"
58687922,"47-252","CHEMUNG","LIVINGSTON",14,"August",1956,NA,NA,125.455,21.335,24.444,42.58221,-83.8487,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Chemung_47-252_1956_SUMM_001_01.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Chemung_47-252_1956_SUMM_001_02.jpg"
58687923,"44-280","WATTS","LAPEER",11,"July",1963,NA,NA,1.538,6.705,23.333,43.11944,-83.22688,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Watts_SUMM_017.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Watts_SUMM_018.jpg"
58687924,"47-102","GALLAGHER","LIVINGSTON",19,"July",1939,NA,2.5,30.919,10.058,23.1,42.44249,-83.86231,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Gallagher_47-102_1939_SUMM_001_01.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Gallagher_47-102_1939_SUMM_001_02.jpg"
58687925,"47-102","GALLAGHER","LIVINGSTON",7,"September",1973,NA,NA,30.757,9.144,25,42.44249,-83.86231,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Gallagher_47-102_1973_SUMM_001_01.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Gallagher_47-102_1973_SUMM_001_02.jpg"
58687926,"47-101","STRAWBERRY","LIVINGSTON",13,"July",1939,NA,2.25,103.966,15.849,25.6,42.44916,-83.84148,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Strawberry_47-101_1939_SUMM_001_01.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Strawberry_47-101_1939_SUMM_001_02.jpg"
58687927,"47-379","THOMPSON","LIVINGSTON",21,"August",1973,NA,NA,106.03,16.154,22.778,42.61249,-83.91287,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Thompson_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Thompson_SUMM_001_B.jpg"
58687928,"47-97","ZUKEY","LIVINGSTON",11,"July",1939,"70",4.35,62.606,13.411,25.4,42.45999,-83.8462,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Zukey_47-97_1939_SUMM_001_01.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Zukey_47-97_1939_SUMM_001_02.jpg"
58687929,"47-556","SILVER","LIVINGSTON",28,"August",1940,NA,3.4,61.514,12.801,20,42.62865,-83.71883,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Silver_47-135_1940_SUMM_001_01.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Silver_47-135_1940_SUMM_001_02.jpg"
58687930,"47-101","STRAWBERRY","LIVINGSTON",7,"September",1973,NA,NA,104.006,15.239,23.889,42.44916,-83.84148,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Strawberry_47-101_1973_SUMM_001_01.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Strawberry_47-101_1973_SUMM_001_02.jpg"
58687931,"48-634","BEAVERHOUSE","LUCE",30,"August",1954,NA,11.7,16.997,19.201,18.889,46.59888,-85.68066,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Beaverhouse_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Beaverhouse_SUMM_001_B.jpg"
58687932,"48-171","BASS","LUCE",29,"June",1954,NA,4.2,31.161,23.773,19.444,46.46388,-85.71704,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Bass_SUMM_003_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Bass_SUMM_004_B.jpg"
58687933,"48-222","BELLE","LUCE",29,"June",1953,NA,NA,10.117,12.191,17.222,46.4861,-85.80831,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Belle_SUMM_002_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Belle_SUMM_002_B.jpg"
58687934,"48-222","BELLE","LUCE",29,"June",1953,NA,NA,10.117,5.181,21.111,46.4861,-85.80831,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Belle_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Belle_SUMM_001_B.jpg"
58687935,"48-171","BASS","LUCE",6,"August",1952,NA,NA,72.845,19.811,21,46.46388,-85.71704,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Bass_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Bass_SUMM_001_B.jpg"
58687936,"48-222","BELLE","LUCE",2,"July",1953,NA,NA,5.018,1.524,26.111,46.4861,-85.80831,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Belle_SUMM_003_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Belle_SUMM_003_B.jpg"
58687937,"48-681","BODI","LUCE",12,"October",1949,NA,NA,121.408,NA,13.889,46.70082,-85.32704,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Bodi_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Bodi_SUMM_001_B.jpg"
58687938,"48-481","LITTLEPIKE","LUCE",16,"July",1947,"8",NA,118.171,NA,21.3,46.64471,-85.4251,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_LittlePike_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_LittlePike_SUMM_001_B.jpg"
58687939,"48-566","MUSKALLONGE","LUCE",27,"August",1936,"state forest camp grounds. boat landings  cottages",NA,317.685,6.096,17.3,46.66943,-85.63177,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Muskallonge_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Muskallonge_SUMM_001_B.jpg"
58687940,"48-643","CAMPEIGHT","LUCE",24,"August",1954,NA,10.8,26.71,23.164,20,46.59943,-85.67038,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_CampEight_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_CampEight_SUMM_001_B.jpg"
58687941,"48-480","PIKE","LUCE",16,"July",1947,"8",NA,118.171,NA,21.3,46.64193,-85.40732,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Pike_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Pike_SUMM_001_B.jpg"
58687942,"48-623","PRATT","LUCE",1,"August",1955,NA,NA,9.753,11.887,25.556,46.6061,-85.68871,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Pratt_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Pratt_SUMM_001_B.jpg"
58687943,"48-27","TWIN","LUCE",NA,NA,1948,NA,NA,41.684,18.592,NA,46.30899,-85.5349,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Twin_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Twin_SUMM_001_B.jpg"
58687944,"48-628","TANK","LUCE",19,"July",1949,NA,0.6,8.094,14.325,21.111,46.60165,-85.74454,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Tank_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Tank_SUMM_001_B.jpg"
58687945,"48-175","SYPHON","LUCE",31,"July",1947,NA,4.2,2.55,14.325,15,46.44804,-85.73954,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Syphon_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Syphon_SUMM_001_B.jpg"
58687946,"48-639","PRETTY","LUCE",7,"September",1954,NA,12.6,19.021,20.725,17.778,46.6011,-85.6601,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Pretty_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Pretty_SUMM_001_B.jpg"
58687947,"48-175","SYPHON","LUCE",13,"October",1949,NA,NA,2.428,14.325,13.333,46.44804,-85.73954,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Syphon_SUMM_002_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Syphon_SUMM_002_B.jpg"
58687948,"49-45","BREVROOT","MACKINAC",27,"July",1942,NA,7.1,1711.858,9.144,21,45.99999,-84.93343,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Mackinac_Brevroot_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Mackinac_Brevroot_SUMM_001_B.jpg"
58687949,"49-166","EAST","MACKINAC",27,"July",1948,NA,NA,402.671,5.486,NA,46.12638,-84.80427,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Mackinac_East_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Mackinac_East_SUMM_001_B.jpg"
58687950,"51-132","BEAR","MANISTEE",16,"June",1947,NA,NA,705.787,7.2,NA,44.43332,-86.15287,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Manistee_Bear_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Manistee_Bear_SUMM_001_B.jpg"
58687951,"52-1585","ARFELIN","MARQUETTE",27,"July",1954,NA,4,20.235,10.667,23.3,46.62971,-88.0601,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Arfelin_52-1585_1954_SUMM_001_01.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Arfelin_52-1585_1954_SUMM_001_02.jpg"
58687952,"51-142","PORTAGE","MANISTEE",22,"October",1948,NA,NA,1051.396,18.287,NA,44.35999,-86.24037,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Manistee_Portage_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Manistee_Portage_SUMM_001_B.jpg"
58687953,"52-710","BIGTROUT","MARQUETTE",29,"August",1938,NA,NA,10.805,6.705,19.9,46.34554,-87.34343,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_BigTrout_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_BigTrout_SUMM_001_B.jpg"
58687954,"52-196","BASS","MARQUETTE",29,"June",1954,NA,4.2,31.161,23.773,19.444,46.25888,-87.37093,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Bass2_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Bass2_SUMM_001_B.jpg"
58687955,"52-576","CHAINOFLAKES","MARQUETTE",28,"September",1939,NA,0,26.285,16.763,23,46.2686,-87.93149,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_ChainOfLakes_SUMM_20191127131305537_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_ChainOfLakes_SUMM_20191127131305537_0002.jpg"
58687956,"52-576","CHAINOFLAKES","MARQUETTE",7,"September",1973,NA,NA,26.305,15.239,26.111,46.2686,-87.93149,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_ChainOfLakes_SUMM_20191127131009632_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_ChainOfLakes_SUMM_20191127131009632_0002.jpg"
58687957,"52-1585","ARFELIN","MARQUETTE",11,"June",1969,NA,NA,26.912,12.191,18.889,46.62971,-88.0601,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Arfelin_52-1585_1969_SUMM_001_01.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Arfelin_52-1585_1969_SUMM_001_02.jpg"
58687959,"52-1360","CLEAR","MARQUETTE",12,"September",1955,NA,0.5,13.153,9.144,16.111,46.5858,-87.95761,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Clear_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Clear_SUMM_001_B.jpg"
58687960,"52-639","ISLAND","MARQUETTE",22,"July",1940,NA,5.1,7.77,12.191,25.2,46.30048,-88.0253,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Island_SUMM_20191202101038966_0005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Island_SUMM_20191202101038966_0006.jpg"
58687961,"52-1502","ISLAND","MARQUETTE",12,"July",1978,NA,NA,7.77,9.144,NA,46.67165,-87.7876,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Island_SUMM_20191202100549331_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Island_SUMM_20191202100549331_0002.jpg"
58687962,"52-1412","INDIAN","MARQUETTE",12,"August",1937,NA,0,34.804,5.791,26.1,46.59221,-88.08454,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Indian_SUMM_20191202095715411_0003.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Indian_SUMM_20191202095715411_0004.jpg"
58687963,"52-1152","FISH","MARQUETTE",27,"August",1946,NA,NA,63.132,9.144,17.9,46.49749,-87.9626,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Fish_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Fish_SUMM_001_B.jpg"
58687964,"52-1607","LITTLEWHITEGOAT","MARQUETTE",12,"August",1937,NA,3.8,43.707,4.267,24.4,46.59943,-88.07121,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_LittleWhiteGoat_SUMM_20191202102826217_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_LittleWhiteGoat_SUMM_20191202102826217_0002.jpg"
58687965,"52-1288","TEAL","MARQUETTE",27,"August",1946,NA,NA,188.588,9.753,87.778,46.51304,-87.62815,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Teal_SUMM_001_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Teal_SUMM_001_B.jpg"
